covariate	log(HR)	log(HR) lower 95%	log(HR) upper 95%	pvalue	BH-corrected pvalue	prognostic association
MUC13	0.03456109619132094	-0.04723050985056059	0.11635270223320246	0.4075662735694009	0.6623599287106274	not prognostic
SDC2	0.015297618415643203	-0.12871862198382011	0.1593138588151065	0.8350803992158237	0.92450535602563	not prognostic
GPC3	0.07500152140317258	-0.017001091718526304	0.16700413452487145	0.1100911110450499	0.33186724484388275	not prognostic
FBXO2	-0.033601579275057074	-0.10688764523623559	0.03968448668612145	0.3688437555941293	0.632011128006553	not prognostic
CNN1	-0.038684237680796804	-0.15092828632436028	0.07355981096276669	0.49936461459843207	0.7289762586824983	not prognostic
FXYD2	0.0316765080258483	-0.04418639937546642	0.10753941542716303	0.41313926963226344	0.6666971667299306	not prognostic
LYVE1	0.1114782498304255	-0.06537987676001021	0.2883363764208612	0.21667573074131496	0.47981642773361194	not prognostic
MME	0.05730247880112117	-0.03155217878115736	0.14615713638339972	0.20623605596337558	0.46686002757019	not prognostic
SDS	-0.061459159602260324	-0.1602730368232882	0.03735471761876753	0.2228302766465376	0.48765569953958715	not prognostic
GPD1	-0.17637688515256442	-0.3029336080682422	-0.049820162236886595	0.006304272879604201	0.06800259649529689	not prognostic
FTCD	-0.1713801239673147	-0.3126587753428699	-0.03010147259175952	0.01742747356172084	0.11856243981617529	not prognostic
MCM6	0.23234239144858723	0.08989764672848116	0.3747871361686933	0.0013890930650638442	0.032471410473933676	unfavorable
GPM6A	0.00802987486198376	-0.18651910384080855	0.20257885356477606	0.935524532931421	0.975285414920239	not prognostic
FTL	-0.05461217985689738	-0.17209683767719008	0.06287247796339532	0.3622532971075193	0.6264735887586672	not prognostic
SEC14L2	-0.2009593403035068	-0.3342384526853102	-0.06768022792170336	0.0031241598954669927	0.04839204765417991	favorable
SEC14L3	-0.022397682616963305	-0.0875558765118655	0.042760511277938895	0.5004866811237445	0.7291875111636916	not prognostic
RAB3B	0.11373306260066138	-0.0010957385623420746	0.22856186376366483	0.052226592438580084	0.22045482418793377	not prognostic
PTGR1	-0.10620318785817717	-0.22018256346435372	0.007776187747999361	0.06781315647230282	0.2532879390473622	not prognostic
FBP1	-0.20615782554322332	-0.34254139925747573	-0.06977425182897093	0.003049659782085137	0.04781716992821056	favorable
PTGDS	0.09877365581664152	-0.010197907289106592	0.20774521892238962	0.07564324893003152	0.2686370518328331	not prognostic
MANF	0.0646928726130937	-0.1044555921961349	0.2338413374223223	0.45348848773348127	0.6966510690936613	not prognostic
SCGN	0.0584115725119996	-0.010692931067399485	0.12751607609139867	0.09758263892482516	0.31013751022149794	not prognostic
ACSM1	-0.12649624023107722	-0.22342493073941144	-0.029567549722743003	0.010532456114533278	0.0914617648820722	not prognostic
GBA3	-0.19989198309721556	-0.35082511432390806	-0.04895885187052307	0.009439124111142956	0.08605751340841435	not prognostic
ACSM2A	-0.19853700256123238	-0.31690308723214466	-0.08017091789032013	0.00101090678689282	0.026777066458732006	favorable
ACSM3	-0.2536847532724315	-0.43199373450484646	-0.07537577204001653	0.005295422751200863	0.06312905444940256	not prognostic
DHRS2	-0.029746685458615783	-0.08929991661920639	0.02980654570197482	0.3275814824610386	0.5989048422449823	not prognostic
MT-ATP6	-0.07091787833764786	-0.18261081252590292	0.0407750558506072	0.2133332810314083	0.47547245832068674	not prognostic
GNMT	-0.08478174528222886	-0.2287337824495962	0.05917029188513849	0.248362019854119	0.5171128287799831	not prognostic
CKMT1A	0.07926922664187447	-0.01023289539354219	0.16877134867729113	0.082585280677391	0.28060190432815246	not prognostic
MCM4	0.24088258569019347	0.09965541699024061	0.38210975439014633	0.0008288050635790738	0.024652132007386873	unfavorable
MAGEB2	-0.013889799346026117	-0.11081560836693224	0.08303600967488001	0.7788104714530341	0.8960023324234148	not prognostic
ARHGAP26	-0.021880503086261844	-0.1407717107831381	0.09701070461061441	0.7183178174421292	0.8676604721477851	not prognostic
GSTM3	0.07285534948039754	-0.02372814567948707	0.16943884464028214	0.13928739113529742	0.3774334179280623	not prognostic
SNCG	0.12068769692207448	0.04271524632656745	0.19866014751758151	0.0024158976551525704	0.042162829837389795	unfavorable
CYP1A1	-0.08236923543224715	-0.25832391891237416	0.09358544804787984	0.35887380835421223	0.6237618338565836	not prognostic
HK2	0.1697494761749758	0.07240339642733637	0.26709555592261525	0.0006314513731859342	0.021743785169744883	unfavorable
S100A9	0.10274931358116517	0.015189385802627603	0.19030924135970273	0.021450083459460718	0.13354839861790807	not prognostic
DAO	-0.2430542964626349	-0.38444903465799274	-0.10165955826727704	0.0007540505565877116	0.02352269907013861	favorable
MUC5B	0.1560275031890223	0.06484729461289566	0.24720771176514894	0.0007968435826002974	0.02418352744074733	unfavorable
CALML3	0.07882349370197747	-0.03653648109949785	0.1941834685034528	0.18050238294499746	0.4355897128050033	not prognostic
PLIN1	0.014520983186237582	-0.10630901060741194	0.1353509769798871	0.8137876626045651	0.9146172411873804	not prognostic
IYD	-0.2808377084290193	-0.4571868436376585	-0.10448857322038008	0.0018007795228646628	0.03639363220814295	favorable
SLC27A5	-0.25224138970763804	-0.40326390535362455	-0.1012188740616515	0.0010619494118902547	0.027719046894033383	favorable
TINAG	0.04123064242903803	-0.056121561904147	0.13858284676222307	0.4064909033279812	0.6618136129287898	not prognostic
POF1B	0.027985724778697586	-0.059768154618418085	0.11573960417581325	0.5319348745486506	0.7505772942212875	not prognostic
HSD11B1	-0.10453874312456946	-0.21428238060351001	0.005204894354371117	0.061900569437107936	0.24095469485670754	not prognostic
ANXA13	0.025939630411050026	-0.07447873503561	0.12635799585771007	0.6126535913618292	0.8059194245463498	not prognostic
CYP3A7	0.016856812670191453	-0.06613644212833543	0.09985006746871834	0.690564192434515	0.8538352734244182	not prognostic
MKI67	0.2854883343557786	0.12292244982415074	0.44805421888740643	0.0005774948721311476	0.021103312613021077	unfavorable
CYP2B6	-0.3268648109956102	-0.5507910684295937	-0.10293855356162676	0.004223651446931179	0.056949324404178985	not prognostic
CFHR5	-0.0047631416106237124	-0.1306541515604719	0.12112786833922445	0.9408861787284215	0.9766671255832531	not prognostic
TM4SF5	-0.00966235304407761	-0.13035749109501307	0.11103278500685786	0.8753184567802417	0.9449808445138675	not prognostic
ACADL	-0.23204940559507503	-0.395719218602957	-0.06837959258719306	0.005455723192085042	0.06376643569025768	not prognostic
TPSAB1;TPSB2	0.038443938549596074	-0.05840338116475671	0.13529125826394886	0.4365597592641174	0.6837857810867115	not prognostic
CPA3	-0.11958183449138138	-0.2871018501618917	0.04793818117912893	0.16178508310182957	0.4113779747261233	not prognostic
CSTA	-0.0721437908828946	-0.17260979088468167	0.028322209118892466	0.15929883079177298	0.4074864091653553	not prognostic
ECHDC2	-0.44039119317936043	-0.6510782423314254	-0.2297041440272955	4.188303376302509e-05	0.009374470032009091	favorable
ALDH1B1	-0.09121825183448058	-0.21867868482926073	0.03624218116029955	0.16071629060717135	0.4095909336196997	not prognostic
FN1	0.11512576624846503	-0.03400777350315605	0.2642593060000861	0.13027402137638958	0.3647102293254584	not prognostic
PBLD	-0.1593966389302514	-0.345246477008217	0.026453199147714157	0.09276490686533702	0.30069667312286835	not prognostic
KDELR1	0.14084327193961993	-0.030489652807787232	0.3121761966870271	0.10714105679188284	0.3272718804018175	not prognostic
CAPG	0.11296862442942003	-0.01289350057736903	0.23883074943620908	0.07854653248314883	0.27256864547350057	not prognostic
DUSP9	0.13215408666183134	0.034110970402306706	0.23019720292135598	0.008244949037044726	0.07937314917060369	not prognostic
AASS	-0.1840121543218264	-0.3208747280581858	-0.04714958058546703	0.00840932583801836	0.08009435556146635	not prognostic
GOLM1	0.11722380864181144	-0.0050473162467597615	0.23949493353038265	0.060236677216866284	0.23789103269634046	not prognostic
CKB	0.08633474867098372	0.0034349907568105575	0.16923450658515687	0.041233334243419795	0.19157345172876877	not prognostic
UBE2C	0.517184843761663	0.31619765222996027	0.7181720352933656	4.572739432808865e-07	0.0040939736141937765	unfavorable
CTHRC1	0.025026407600123687	-0.10834706761469427	0.15839988281494166	0.7130442113887503	0.8647906833599948	not prognostic
MYEF2	0.09662640008565913	-0.007764204500919733	0.201017004672238	0.06964866615056463	0.25650535090333404	not prognostic
FAM151A	-0.07049208740014073	-0.18699979144610096	0.046015616645819477	0.23567716283531653	0.5019071453055635	not prognostic
GNG4	0.03268452150609468	-0.06508964615841423	0.1304586891706036	0.5123465637992328	0.7385346620020177	not prognostic
SULT1B1	-0.10976491166117582	-0.254236976021221	0.03470715269886933	0.1364575340846266	0.37326743130451023	not prognostic
AGL	-0.13298732715329153	-0.33608567442805765	0.07011102012147458	0.19936240029928645	0.4591951556160308	not prognostic
CLC	0.15477207287995323	0.015002819235526516	0.2945413265243799	0.029980618263225733	0.1591087583347125	not prognostic
ALDH1L1	-0.17324995387157877	-0.2946388995069176	-0.051861008236239986	0.005152854306230206	0.06225844076070046	not prognostic
MZB1	0.014741521019371947	-0.09485018235058394	0.12433322438932783	0.7920566749120875	0.9039239528983964	not prognostic
PZP	0.12452483309722387	-0.04842117475738478	0.2974708409518325	0.15818090885267322	0.4064849819052765	not prognostic
FABP4	-0.05084006156302426	-0.1520822175391288	0.05040209441308027	0.32500669925650094	0.5977372593351383	not prognostic
ECHDC3	-0.10609244148861731	-0.20432270438748745	-0.007862178589747151	0.03427376234199946	0.17047388569328956	not prognostic
G6PC	-0.07463092514659611	-0.1713952704559708	0.022133420162778583	0.13062265419231975	0.36522942629101773	not prognostic
COL14A1	0.019497543858334295	-0.0723056632785843	0.1113007509952529	0.6772159275468237	0.8468036591238425	not prognostic
SULT1A1	-0.18592734340662653	-0.34072497475821273	-0.031129712055040337	0.01856703672102804	0.12258899687563721	not prognostic
FBLN2	-0.07072523185027227	-0.19186963064598897	0.05041916694544443	0.25252192711839894	0.5215291380602135	not prognostic
ETNPPL	-0.28938293912127855	-0.47053368922251143	-0.10823218902004567	0.0017422152686908726	0.03553087312207148	favorable
RBP1	0.11536678705639883	-0.005140915898939849	0.2358744900117375	0.06060709976136874	0.23861713463655862	not prognostic
FMO1	0.04665692969575092	-0.045269233921680925	0.13858309331318278	0.3198454304494468	0.5926275121717502	not prognostic
PHYHD1	-0.16584288807518763	-0.33662514902175955	0.0049393728713842955	0.05700430464419449	0.23020276927355582	not prognostic
CDCA8	-0.0013164035062875985	-0.15427776423331732	0.15164495722074214	0.9865421758016752	0.9956613797714348	not prognostic
OLFML3	0.11097598759844297	-0.027719764219636497	0.24967173941652243	0.11682393329826637	0.3436020613729891	not prognostic
IFI30	0.15369732121960702	0.0026056844307190685	0.304788958008495	0.046177744422701256	0.20537970482684767	not prognostic
CLEC1B	0.11211519475761682	-0.07276072814191141	0.29699111765714503	0.234600894422838	0.5004483697325872	not prognostic
CYP4A11	-0.04230119492648263	-0.21430580094722335	0.1297034110942581	0.6297952146468707	0.8171821096715121	not prognostic
DMGDH	-0.2784272034746054	-0.4361048581568253	-0.12074954879238553	0.0005383639303068825	0.02059817208563042	favorable
TTC9	-0.06700084100947006	-0.17282699680910268	0.038825314790162574	0.21464423386396303	0.4769694280923457	not prognostic
AKR1C3	-0.10189473862986742	-0.2385541994863653	0.03476472222663046	0.14391396593595945	0.38369914741651134	not prognostic
CHST4	0.21595118519057308	0.01668618046157852	0.41521618991956766	0.033662727001102476	0.16893631997806638	not prognostic
MUSTN1	0.12302356725855178	0.017295085111631928	0.2287520494054716	0.022573592418464284	0.13757751730599777	not prognostic
APOH	0.09871249256030973	-0.0663337179826424	0.2637587031032619	0.24110275495875688	0.5085024652875737	not prognostic
CYP7A1	-0.12455016844660882	-0.22607706608199934	-0.0230232708112183	0.01619791492355595	0.11383040212762671	not prognostic
FGG	0.12232745322301555	0.03257727936232943	0.21207762708370168	0.0075538614139894385	0.07539545288678644	not prognostic
CEP63	-0.16601270155298914	-0.30982203660862395	-0.022203366497354354	0.02366211102841053	0.14123125335823966	not prognostic
GSTA1	-0.17747429876119766	-0.2997284704536147	-0.0552201270687806	0.004437708972429122	0.058001180190011575	not prognostic
ACADS	-0.24228163644825157	-0.41764181689278745	-0.06692145600371571	0.0067704082020413475	0.07106150601743984	not prognostic
EML5	-0.06804152532148434	-0.22325502842769362	0.08717197778472492	0.39023197024709433	0.6481905064234204	not prognostic
MCM5	0.25859310892383125	0.10724766491055066	0.40993855293711184	0.0008114773492117663	0.024379720494942764	unfavorable
ASS1	-0.08057853067198759	-0.2555399470914235	0.09438288574744835	0.3667053223387454	0.6303979936441605	not prognostic
THEMIS	-0.2958820492443167	-0.5483203075301137	-0.043443790958519746	0.021603525056513643	0.13403767140053127	not prognostic
IGHG3	0.11992427442997146	-0.02052669077948714	0.26037523963943005	0.09422530954194043	0.30323479379187374	not prognostic
COX17	-0.039039272415850076	-0.14957799675434302	0.07149945192264287	0.48880797299166123	0.7233550053213791	not prognostic
NQO2	-0.08698578238048375	-0.2344257119761724	0.06045414721520491	0.24754679295138754	0.5160154685200867	not prognostic
ASPG	-0.03528008446355415	-0.2576084180185211	0.1870482490914128	0.7557883695283332	0.8852136672406026	not prognostic
FBLN5	-0.09733727003429589	-0.21450877745446534	0.01983423738587356	0.1034844833958757	0.3205870518488841	not prognostic
INHBE	-0.06266201376320667	-0.16117820036659042	0.03585417284017707	0.21252553894789206	0.4744990399502438	not prognostic
FAP	0.03643428872031474	-0.07350972568335584	0.14637830312398534	0.5160078628141496	0.740830403427691	not prognostic
KMO	-0.16888448737175396	-0.31602119630123415	-0.021747778442273796	0.024470560628888152	0.1433801893392903	not prognostic
CDA	0.14486588215021823	0.02548180698385509	0.26424995731658135	0.01739236663254143	0.11841358057881628	not prognostic
GDAP1	0.022166122480339476	-0.11467195928916904	0.15900420424984799	0.7508713872677646	0.8833839067290796	not prognostic
MPO	0.11959944113138492	0.032292002931286756	0.20690687933148308	0.007255435336202611	0.07389978676339247	not prognostic
CKM	-0.0019233944087703406	-0.23934692134877572	0.23550013253123503	0.9873318119437213	0.995672641623354	not prognostic
FCGR2B	0.08928935215517604	-0.05012348641601873	0.22870219072637082	0.20937253493575653	0.47051011678710547	not prognostic
NRCAM	0.023615168489888833	-0.09709180328607081	0.14432214026584847	0.7013874175598469	0.8596196508437111	not prognostic
MCM3	0.26590642120383684	0.11197231078812173	0.4198405316195519	0.0007100990912491986	0.023202617386693703	unfavorable
PRG2	0.10913809548917595	-0.046531826246279676	0.2648080172246316	0.16940924954761893	0.4209605915070309	not prognostic
GPX2	-0.09439449486983592	-0.19994537197122958	0.011156382231557752	0.07963596428255598	0.2740126011613081	not prognostic
CD274	0.01646868395873614	-0.10780174655059267	0.14073911446806495	0.7950641754987368	0.9057398604453735	not prognostic
SLCO1B1	-0.18783604522610176	-0.34542454820413626	-0.03024754224806725	0.019482928458236896	0.1263075007144062	not prognostic
FAM26F	0.05100188767221078	-0.07245572235599106	0.17445949770041264	0.4181208314438105	0.6697863309923842	not prognostic
ANXA3	0.14567559650311046	0.04959617490344871	0.24175501810277222	0.0029615886940974542	0.04734839924688305	unfavorable
FGB	0.11693289625515413	0.029715927631527528	0.20414986487878073	0.008595201733303174	0.08134549801084917	not prognostic
SLC39A1	0.29521607254077425	0.12460605038635947	0.46582609469518904	0.0006952754975899126	0.023140526133540847	unfavorable
TPPP2	-0.06777689055795087	-0.24892968818101058	0.11337590706510882	0.4633723850255733	0.7037443533730209	not prognostic
