"","coefficients.ConditionC...ConditionA","coefficients.ConditionC...ConditionB","coefficients.ConditionC...ConditionD","coefficients.ConditionA...ConditionB","coefficients.ConditionA...ConditionD","coefficients.ConditionB...ConditionD","df.residual","sigma","stdev.unscaled.ConditionC...ConditionA","stdev.unscaled.ConditionC...ConditionB","stdev.unscaled.ConditionC...ConditionD","stdev.unscaled.ConditionA...ConditionB","stdev.unscaled.ConditionA...ConditionD","stdev.unscaled.ConditionB...ConditionD","Amean","s2.post","t.ConditionC...ConditionA","t.ConditionC...ConditionB","t.ConditionC...ConditionD","t.ConditionA...ConditionB","t.ConditionA...ConditionD","t.ConditionB...ConditionD","df.total","p.value.ConditionC...ConditionA","p.value.ConditionC...ConditionB","p.value.ConditionC...ConditionD","p.value.ConditionA...ConditionB","p.value.ConditionA...ConditionD","p.value.ConditionB...ConditionD","lods.ConditionC...ConditionA","lods.ConditionC...ConditionB","lods.ConditionC...ConditionD","lods.ConditionA...ConditionB","lods.ConditionA...ConditionD","lods.ConditionB...ConditionD","F","F.p.value"
"Complement and coagulation cascades_Homo sapiens_hsa04610",0.297623969862718,0.622194833701943,0.724534284986395,0.324570863839225,0.426910315123677,0.102339451284452,8,0.0682428752101339,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0112618742865142,0.00628151608007795,4.59918942258928,9.6147897606218,11.1962434388257,5.01560033803252,6.59705401623643,1.58145367820391,11.6319450597957,0.000662905581800517,7.02328158210927e-07,1.40302856548359e-07,0.000331300386264059,2.96431510467754e-05,0.140567951089906,-1.00192533118058,6.15241275942036,7.90566882091064,-0.364072395387412,2.25848728372017,-6.06219774774967,51.6884928012634,5.28510865168499e-07
"Pertussis_Homo sapiens_hsa05133",0.436710097838521,0.780404064674573,0.834625166721805,0.343693966836053,0.397915068883284,0.0542211020472316,8,0.130006549345741,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0105461685045563,0.0147028851927383,4.41100530930299,7.88249799974635,8.43016009913531,3.47149269044337,4.01915478983232,0.547662099388949,11.6319450597957,0.000913886110196328,5.31703228291035e-06,2.71193152867529e-06,0.00482547354108752,0.00180875866798496,0.594277010983187,-1.33465480559243,4.02172670928869,4.81355499186184,-3.12840587563116,-2.02760508545943,-7.12596353627211,30.1938570585497,8.90483850597949e-06
"Legionellosis_Homo sapiens_hsa05134",0.535849567663504,0.381544309442731,0.580591354068416,-0.154305258220773,0.0447417864049119,0.199047044625685,8,0.0741151888464053,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0152629509634409,0.00685646460089367,7.92571397036018,5.64339554634233,8.5874866449459,-2.28231842401785,0.661772674585724,2.94409109860358,11.6319450597957,5.03585232335151e-06,0.000121878379844218,2.24838742163986e-06,0.0421478928340558,0.521011457281727,0.0126470791193883,4.11277839243415,0.726844048803475,5.01004949844413,-5.27281931962951,-7.26840519660347,-3.79059114868315,30.4540624946466,8.52287910912609e-06
"Malaria_Homo sapiens_hsa05144",0.129249178457966,-0.1006313850554,0.305992672451812,-0.229880563513366,0.176743493993845,0.406624057507211,8,0.217146993374052,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0113989401151541,0.0355084262802133,0.840054975338941,-0.654053640414662,1.98879923243767,-1.4941086157536,1.14874425709873,2.64285287285234,11.6319450597957,0.417810108104797,0.525797322800339,0.0707672895274861,0.161771096494646,0.273735880419575,0.0219499366898511,-7.14219300215985,-7.32724615775654,-5.60630006241166,-6.49730019778068,-6.82454602378757,-4.33303244461502,2.6042410240844,0.101655905372468
"African trypanosomiasis_Homo sapiens_hsa05143",0.258300866222292,0.322783657004063,0.674311810869725,0.0644827907817707,0.416010944647433,0.351528153865662,8,0.164115948156071,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0369204226435736,0.0216027400423318,2.1523707046343,2.68969321485888,5.61890871188895,0.537322510224581,3.46653800725465,2.92921549703007,11.6319450597957,0.0531162272235665,0.0201507663425758,0.000126594133485081,0.601172780951424,0.00486905777159416,0.0129966982994313,-5.40306610055978,-4.51070608273319,0.783060589083945,-7.44871981790215,-3.0390602257102,-3.81761611502391,10.7208648360906,0.00113947557052983
"Regulation of autophagy_Homo sapiens_hsa04140",0.529812157470423,-0.431855775539827,-0.0655161072867651,-0.96166793301025,-0.595328264757188,0.366339668253062,8,0.178399164942804,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.010436352669627,0.0249674172913898,4.10658427028123,-3.34732246109501,-0.50781661356819,-7.45390673137624,-4.61440088384942,2.83950584752682,11.6319450597957,0.00155077183412912,0.0060479030462713,0.62107324169679,9.2205000450735e-06,0.000646053219471564,0.015319169396714,-1.88060831532055,-3.31027236334908,-7.30980884421019,3.40065989608378,-0.964058990315772,-3.98014688997039,18.8737823792589,9.07185405737049e-05
"Jak-STAT signaling pathway_Homo sapiens_hsa04630",0.058260033739241,0.263218157186657,0.59283692611817,0.204958123447416,0.534576892378929,0.329618768931513,8,0.105804380526647,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00203794974978243,0.0107777387758178,0.68730979743009,3.10525769871001,6.99386185430426,2.41794790127992,6.30655205687417,3.88860415559425,11.6319450597957,0.505360828336584,0.00941274935495104,1.70626561335219e-05,0.0330252245760804,4.50030640578073e-05,0.00227954828827032,-7.26239809216402,-3.75547406042667,2.88352756348354,-5.03899248949695,1.81995682245064,-2.06309950108503,19.9615728247344,6.94080811037706e-05
"Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060",0.1954194130749,-0.029759934341706,0.518441635371755,-0.225179347416606,0.323022222296856,0.548201569713461,8,0.0981319145341724,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0022741382889185,0.009701602820607,2.42991783524137,-0.370046118216552,6.44649657113999,-2.79996395345792,4.01657873589862,6.81654268935654,11.6319450597957,0.0323185910647019,0.71799783426864,3.67521499540633e-05,0.0164698194189409,0.00181700203479703,2.1784441580883e-05,-4.9295659031312,-7.48101497688952,2.07843172550579,-4.3595191404811,-2.03227881032317,2.75736699278328,19.6727849959179,7.4432899679447e-05
"Hematopoietic cell lineage_Homo sapiens_hsa04640",0.341589958640714,0.122849604163769,0.597236589680072,-0.218740354476944,0.255646631039358,0.474386985516303,8,0.126385941959761,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0138005218491395,0.0140644388844324,3.5276827393826,1.26869779742073,6.16780779249464,-2.25898494196186,2.64012505311204,4.89910999507391,11.6319450597957,0.00435818470543802,0.229350340389865,5.51550180088635e-05,0.0439435605010974,0.0220594503428496,0.000401282712770074,-2.93803784186181,-6.7385095561596,1.65283287149137,-5.31254528776961,-4.54692818706306,-0.274792847949604,14.6950907639982,0.000289590287119652
"Transcriptional misregulation in cancer_Homo sapiens_hsa05202",-0.0857150122805389,0.196216657338649,0.303989087496381,0.281931669619188,0.38970409977692,0.107772430157732,8,0.0812745387289598,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00168906117156093,0.00762159161767235,-1.20248504519879,2.75269862059149,4.26462438600175,3.95518366579028,5.46710943120055,1.51192576541027,11.6319450597957,0.253082589616334,0.0179581535996697,0.00117682620320716,0.00202541049096273,0.000160486743955098,0.15723565963652,-6.7753323755089,-4.39744236693485,-1.53482525550407,-2.24120900718054,0.487270587811554,-6.15851693188464,12.5048373360636,0.000592015111811967
"Alcoholism_Homo sapiens_hsa05034",0.275126858693413,0.191254252203825,0.213951208156479,-0.0838726064895887,-0.0611756505369346,0.0226969559526541,8,0.100928346740693,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0148477121001793,0.0100844509326336,3.35546327963709,2.33254805943723,2.60936146333517,-1.02291522019985,-0.746101816301911,0.276813403897939,11.6319450597957,0.00595886432413943,0.0385177273548841,0.0233322807699741,0.327151588945512,0.470416343605893,0.786780795207166,-3.255048090914,-5.13905888967464,-4.54969245877154,-7.06054014833028,-7.20677483455345,-7.24473099006206,4.19805510758317,0.0311244910003637
"Systemic lupus erythematosus_Homo sapiens_hsa05322",0.158014090774148,0.270867559339361,0.359589911765248,0.112853468565213,0.2015758209911,0.0887223524258872,8,0.0834161556612181,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00465269995541645,0.00786416799015572,2.18230302675643,3.74090115445023,4.96622895459374,1.5585981276938,2.78392592783731,1.22532780014351,11.6319450597957,0.0503723789674062,0.00296770763504161,0.000359249567927828,0.145869647192675,0.0169606058694404,0.244684248071826,-5.35308754476285,-2.58636518988364,-0.305079452119311,-6.40850730071234,-4.28876799053239,-6.52299078572467,9.18351964842375,0.00213856285039961
"Prion diseases_Homo sapiens_hsa05020",0.3006020002493,0.540944572306876,0.763405629892491,0.240342572057577,0.462803629643191,0.222461057585615,8,0.153566121395131,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0128011097281698,0.0192977148506939,2.6502360257636,4.76919911470984,6.73051111081736,2.11896308894624,4.08027508505376,1.96131199610752,11.6319450597957,0.021656199181126,0.000497997002117075,2.45616263265638e-05,0.0563451805078144,0.00162412654505352,0.0742227841066466,-4.54056764979075,-0.74360488323568,2.50121426941736,-5.54743467496141,-1.91686833958982,-5.4910794437076,16.6756975148238,0.000162307776968573
"Inositol phosphate metabolism_Homo sapiens_hsa00562",0.00151056720371412,0.106577723966758,0.346745928733838,0.105067156763044,0.345235361530124,0.24016820476708,8,0.119040162361902,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0136652854897495,0.0128245113843348,0.0163367351070475,1.15263461332666,3.75004592529466,1.13629787821961,3.73370919018761,2.597411311968,11.6319450597957,0.987242615103548,0.272198096604014,0.00291945236468669,0.278700875043717,0.00300623407888507,0.0238459093724349,-7.51293609172793,-6.87358752887496,-2.46758025705834,-6.94006578814265,-2.54823368439147,-4.41374828037662,6.22833009850814,0.00902060904441303
"Phosphatidylinositol signaling system_Homo sapiens_hsa04070",0.217488226737174,0.263266228427002,0.512300390732802,0.0457780016898282,0.294812163995628,0.2490341623058,8,0.0806966184747485,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0172620876595109,0.00755721276315413,3.06408322476228,3.70902667363434,7.21754486131563,0.644943448872061,4.15346163655336,3.5085181876813,11.6319450597957,0.0101501883650504,0.00314241063447477,1.26086185791061e-05,0.531478353817938,0.0014284645028748,0.0045121305129701,-3.79050498488144,-2.64481877382593,3.20106090520606,-7.38183127568896,-1.78467680078416,-2.75740449306508,17.5358890318264,0.000128366076290597
"Calcium signaling pathway_Homo sapiens_hsa04020",0.175291705752344,0.244185287747034,0.486859894730303,0.0688935819946896,0.311568188977959,0.242674606983269,8,0.146789933988462,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00554607377107292,0.0178979359421489,1.60474311839611,2.23544324840587,4.45705666641938,0.630700130009762,2.85231354802327,2.2216134180135,11.6319450597957,0.135338945973306,0.0458291201444372,0.000844471421709221,0.540430609181621,0.0149638798704424,0.0469724946611101,-6.25403292674703,-5.30467987773448,-1.19199679838888,-7.39133950394392,-4.16502116093378,-5.06443809182821,6.81780042164759,0.00657397365737427
"Renin secretion_Homo sapiens_hsa04924",0.186683901345367,0.665497181745106,0.596485884470057,0.478813280399739,0.40980198312469,-0.0690112972750489,8,0.0836150368215254,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00849844752312227,0.00788701497383572,2.57451937836962,9.1777350821668,8.22601444165829,6.60321570379718,5.65149506328867,-0.951720640508506,11.6319450597957,0.0248609468590706,1.13803362041744e-06,3.47221990346259e-06,2.93853871548924e-05,0.000120359774701796,0.360596486333133,-4.67531432195614,5.64495323923487,4.55440153951129,2.17854135384999,0.788363596912899,-6.81466025158911,39.1623185202045,2.31329267105477e-06
"Gap junction_Homo sapiens_hsa04540",0.339644852719364,0.350693643693575,0.618026490478312,0.0110487909742109,0.278381637758948,0.267332846784737,8,0.124468019830817,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00423254801840827,0.0137335443611324,3.54959945870824,3.66506943314605,6.45894227015352,0.115469974437813,2.90934281144529,2.79387283700747,11.6319450597957,0.004188695804504,0.00340083540239349,3.61006996632064e-05,0.910042010079298,0.0134788678111248,0.016654535238111,-2.89772344143964,-2.72550392556909,2.09718870469072,-7.59597371348001,-4.06143093820227,-4.0624896389982,14.0056099758488,0.000359344145954212
"Long-term depression_Homo sapiens_hsa04730",0.39178048242747,0.221078979644917,0.542601323297289,-0.170701502782553,0.15082084086982,0.321522343652372,8,0.143242768073255,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00421609294501768,0.0171903713106036,3.65970262428921,2.06514453443063,5.06855133392591,-1.59455808985858,1.4088487096367,3.00340679949528,11.6319450597957,0.00343384808138216,0.0619380647078444,0.000303851527110414,0.137604446839338,0.185046810648808,0.0113440457381082,-2.69539910424108,-5.58809335559089,-0.130725709045207,-6.35793050402454,-6.50927052611926,-3.68264892131673,9.48273007713217,0.00188174888051781
"Long-term potentiation_Homo sapiens_hsa04720",0.227056240542664,0.416649311331404,0.597100603771798,0.189593070788739,0.370044363229134,0.180451292440394,8,0.1509263596201,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00603781327394848,0.0187449009520474,2.03112895502691,3.72713156139049,5.34135649602223,1.69600260636358,3.31022754099533,1.61422493463175,11.6319450597957,0.0657367971230846,0.00304191982615508,0.000195820236655746,0.116457632093547,0.00647105165252433,0.133259248123392,-5.60236347539977,-2.61161100326313,0.327363689654834,-6.21135627406773,-3.32678175078114,-6.01582964990939,10.4978061798339,0.00124337995234081
"GnRH signaling pathway_Homo sapiens_hsa04912",0.283555760792168,0.604893673183755,0.610688559063177,0.321337912391586,0.327132798271009,0.00579488587942295,8,0.117451968318989,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00319134619292503,0.01256619146194,3.09800609782357,6.60880344247949,6.67211582851774,3.51079734465591,3.57410973069416,0.0633123860382521,11.6319450597957,0.00953860021621371,2.91536982392508e-05,2.66603889478607e-05,0.00449353500642942,0.00400711636866348,0.9505927036515,-3.72833768929261,2.22950777955469,2.4151814545474,-3.05600091435616,-2.84118341675949,-7.28384361795206,20.4825035288582,6.13137481206555e-05
"Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750",0.282749903295595,0.689211380780814,0.661270569300304,0.406461477485219,0.378520666004709,-0.0279408114805096,8,0.0793991678856502,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00559861834859291,0.00741435351046154,4.02171647371888,9.8030546842062,9.40563625714218,5.78133821048732,5.3839197834233,-0.39741842706402,11.6319450597957,0.00180059967239068,5.73539768249454e-07,8.82869213827794e-07,9.85677212818058e-05,0.000183020240799222,0.698254934394883,-2.03429704074978,6.36523493495002,5.98875832736473,0.905451638164707,0.349898646340108,-7.20122140649377,43.8847471804557,1.26778742658568e-06
"Oxytocin signaling pathway_Homo sapiens_hsa04921",0.217401318962835,0.546855765838433,0.550278975108773,0.329454446875598,0.332877656145938,0.00342320927034009,8,0.0889946675507491,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00296543871754974,0.0085256538016705,2.88365936360115,7.25361629461344,7.29902250241878,4.36995693101229,4.41536313881764,0.0454062078053445,11.6319450597957,0.0141285500528192,1.20152861858918e-05,1.13105095391228e-05,0.000980778194403793,0.000907069504046087,0.964553727424901,-4.11976352718758,3.16281499381331,3.31510933427546,-1.49287945891661,-1.31569332791916,-7.28489552797653,25.4666978526369,2.1042316255987e-05
"Vascular smooth muscle contraction_Homo sapiens_hsa04270",0.124810609241406,0.506920184250383,0.558610910344449,0.382109575008977,0.433800301103043,0.0516907260940659,8,0.0964199696059751,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0061736264693366,0.00947253563735413,1.57059427018909,6.37899247240212,7.02945927741728,4.80839820221302,5.45886500722819,0.650466805015165,11.6319450597957,0.143065705706293,4.05105393259403e-05,1.62538523025354e-05,0.000466471416144288,0.000162582979487171,0.528029834663672,-6.30225177709954,1.88343428973556,2.9344989004834,-0.72090430934874,0.473698696064889,-7.06140530315062,24.319102759999,2.64685892589536e-05
