	log(HR)	log(HR) lower 95%	log(HR) upper 95%	pvalue	BH-corrected pvalue	prognostic association
MUC13	0.034561096191320945	-0.047230509850560584	0.11635270223320247	0.4075662735694009	0.6623599287106274	not prognostic
SDC2	0.015297618415643205	-0.12871862198382011	0.1593138588151065	0.8350803992158237	0.92450535602563	not prognostic
GPC3	0.07500152140317258	-0.017001091718526304	0.16700413452487145	0.1100911110450499	0.33186724484388275	not prognostic
FBXO2	-0.03360157927505707	-0.10688764523623559	0.039684486686121456	0.3688437555941293	0.632011128006553	not prognostic
CNN1	-0.03868423768079681	-0.15092828632436028	0.07355981096276665	0.49936461459843184	0.728976258682498	not prognostic
FXYD2	0.031676508025848295	-0.044186399375466444	0.10753941542716303	0.41313926963226366	0.6666971667299308	not prognostic
LYVE1	0.1114782498304255	-0.06537987676001024	0.28833637642086124	0.21667573074131508	0.47981642773361216	not prognostic
MME	0.05730247880112117	-0.03155217878115735	0.1461571363833997	0.2062360559633755	0.46686002757018985	not prognostic
SDS	-0.06145915960226032	-0.16027303682328817	0.03735471761876754	0.22283027664653768	0.4876556995395873	not prognostic
GPD1	-0.17637688515256447	-0.3029336080682423	-0.04982016223688665	0.006304272879604181	0.06800259649529666	not prognostic
FTCD	-0.1713801239673147	-0.3126587753428699	-0.03010147259175952	0.01742747356172084	0.11856243981617529	not prognostic
MCM6	0.23234239144858723	0.08989764672848116	0.3747871361686933	0.0013890930650638442	0.032471410473933676	unfavorable
GPM6A	0.008029874861983591	-0.1865191038408088	0.20257885356477598	0.9355245329314223	0.9752854149202403	not prognostic
FTL	-0.05461217985689738	-0.17209683767719008	0.06287247796339533	0.3622532971075193	0.6264735887586672	not prognostic
SEC14L2	-0.20095934030350682	-0.3342384526853102	-0.06768022792170342	0.003124159895466983	0.04839204765417976	favorable
SEC14L3	-0.022397682616963305	-0.0875558765118655	0.042760511277938895	0.5004866811237445	0.7291875111636916	not prognostic
RAB3B	0.11373306260066138	-0.0010957385623420607	0.22856186376366483	0.05222659243857982	0.22045482418793264	not prognostic
PTGR1	-0.10620318785817717	-0.22018256346435372	0.007776187747999361	0.06781315647230282	0.2532879390473622	not prognostic
FBP1	-0.20615782554322337	-0.34254139925747573	-0.06977425182897098	0.003049659782085121	0.047817169928210314	favorable
PTGDS	0.09877365581664152	-0.010197907289106592	0.20774521892238962	0.07564324893003152	0.2686370518328331	not prognostic
MANF	0.06469287261309369	-0.10445559219613494	0.23384133742232233	0.4534884877334814	0.6966510690936615	not prognostic
SCGN	0.058411572511999584	-0.010692931067399498	0.12751607609139867	0.0975826389248249	0.3101375102214971	not prognostic
ACSM1	-0.1264962402310772	-0.22342493073941144	-0.02956754972274296	0.010532456114533285	0.09146176488207226	not prognostic
GBA3	-0.1998919830972156	-0.35082511432390806	-0.048958851870523123	0.00943912411114291	0.08605751340841392	not prognostic
ACSM2A	-0.1985370025612324	-0.31690308723214466	-0.08017091789032016	0.0010109067868928194	0.026777066458731985	favorable
ACSM3	-0.25368475327243156	-0.43199373450484657	-0.07537577204001658	0.005295422751200856	0.06312905444940248	not prognostic
DHRS2	-0.029746685458615786	-0.08929991661920639	0.02980654570197481	0.32758148246103846	0.5989048422449821	not prognostic
MT-ATP6	-0.07091787833764786	-0.1826108125259029	0.040775055850607186	0.2133332810314083	0.47547245832068674	not prognostic
GNMT	-0.08478174528222884	-0.2287337824495962	0.059170291885138504	0.248362019854119	0.5171128287799831	not prognostic
CKMT1A	0.07926922664187445	-0.010232895393542205	0.1687713486772911	0.08258528067739053	0.2806019043281508	not prognostic
MCM4	0.24088258569019336	0.0996554169902405	0.3821097543901462	0.0008288050635790785	0.024652132007387008	unfavorable
MAGEB2	-0.01388979934602612	-0.11081560836693224	0.08303600967488001	0.7788104714530341	0.8960023324234148	not prognostic
ARHGAP26	-0.02188050308626184	-0.1407717107831381	0.09701070461061441	0.7183178174421294	0.8676604721477853	not prognostic
GSTM3	0.07285534948039755	-0.023728145679487056	0.16943884464028217	0.1392873911352975	0.3774334179280625	not prognostic
SNCG	0.12068769692207448	0.04271524632656744	0.19866014751758154	0.002415897655152579	0.04216282983738994	unfavorable
CYP1A1	-0.08236923543224715	-0.25832391891237416	0.09358544804787984	0.35887380835421223	0.6237618338565836	not prognostic
HK2	0.16974947617497574	0.07240339642733631	0.26709555592261514	0.000631451373185936	0.021743785169744942	unfavorable
S100A9	0.10274931358116517	0.015189385802627603	0.19030924135970273	0.021450083459460718	0.13354839861790807	not prognostic
DAO	-0.2430542964626349	-0.38444903465799274	-0.10165955826727704	0.0007540505565877116	0.02352269907013861	favorable
MUC5B	0.1560275031890223	0.06484729461289566	0.24720771176514894	0.0007968435826002974	0.02418352744074733	unfavorable
CALML3	0.07882349370197747	-0.036536481099497864	0.1941834685034528	0.18050238294499754	0.4355897128050035	not prognostic
PLIN1	0.01452098318623759	-0.10630901060741192	0.1353509769798871	0.8137876626045649	0.9146172411873801	not prognostic
IYD	-0.2808377084290193	-0.4571868436376585	-0.10448857322038008	0.0018007795228646628	0.03639363220814295	favorable
SLC27A5	-0.252241389707638	-0.40326390535362455	-0.10121887406165145	0.0010619494118902556	0.027719046894033407	favorable
TINAG	0.041230642429038025	-0.05612156190414701	0.13858284676222304	0.4064909033279812	0.6618136129287898	not prognostic
POF1B	0.027985724778697586	-0.059768154618418085	0.11573960417581325	0.5319348745486506	0.7505772942212875	not prognostic
HSD11B1	-0.10453874312456946	-0.21428238060351001	0.0052048943543711035	0.06190056943710765	0.24095469485670643	not prognostic
ANXA13	0.02593963041105005	-0.07447873503560999	0.1263579958577101	0.6126535913618287	0.8059194245463492	not prognostic
CYP3A7	0.01685681267019146	-0.06613644212833543	0.09985006746871834	0.6905641924345148	0.8538352734244181	not prognostic
MKI67	0.2854883343557786	0.12292244982415074	0.44805421888740643	0.0005774948721311476	0.021103312613021077	unfavorable
CYP2B6	-0.3268648109956102	-0.5507910684295937	-0.1029385535616267	0.004223651446931197	0.05694932440417923	not prognostic
CFHR5	-0.00476314161062376	-0.13065415156047194	0.12112786833922441	0.940886178728421	0.9766671255832524	not prognostic
TM4SF5	-0.00966235304407761	-0.13035749109501307	0.11103278500685786	0.8753184567802417	0.9449808445138675	not prognostic
ACADL	-0.23204940559507506	-0.39571921860295706	-0.06837959258719306	0.005455723192085042	0.06376643569025768	not prognostic
TPSAB1;TPSB2	0.038443938549596074	-0.05840338116475671	0.13529125826394886	0.4365597592641174	0.6837857810867115	not prognostic
CPA3	-0.11958183449138131	-0.2871018501618916	0.04793818117912897	0.16178508310182982	0.411377974726124	not prognostic
CSTA	-0.07214379088289463	-0.1726097908846817	0.028322209118892425	0.15929883079177268	0.4074864091653545	not prognostic
ECHDC2	-0.44039119317936026	-0.6510782423314252	-0.22970414402729533	4.1883033763025435e-05	0.009374470032009169	favorable
ALDH1B1	-0.09121825183448061	-0.21867868482926073	0.03624218116029952	0.16071629060717124	0.40959093361969945	not prognostic
FN1	0.11512576624846503	-0.03400777350315605	0.2642593060000861	0.13027402137638958	0.3647102293254584	not prognostic
PBLD	-0.15939663893025138	-0.3452464770082169	0.026453199147714157	0.09276490686533702	0.30069667312286835	not prognostic
KDELR1	0.14084327193961993	-0.030489652807787204	0.31217619668702706	0.1071410567918826	0.32727188040181676	not prognostic
CAPG	0.11296862442942003	-0.01289350057736903	0.23883074943620908	0.07854653248314883	0.27256864547350057	not prognostic
DUSP9	0.13215408666183137	0.03411097040230675	0.23019720292135598	0.008244949037044706	0.0793731491706035	not prognostic
AASS	-0.18401215432182638	-0.3208747280581858	-0.04714958058546698	0.008409325838018374	0.08009435556146649	not prognostic
GOLM1	0.11722380864181138	-0.005047316246759817	0.2394949335303826	0.06023667721686663	0.23789103269634185	not prognostic
CKB	0.08633474867098374	0.0034349907568105853	0.1692345065851569	0.04123333424341985	0.19157345172876902	not prognostic
UBE2C	0.517184843761663	0.31619765222996027	0.7181720352933656	4.572739432808865e-07	0.0040939736141937765	unfavorable
CTHRC1	0.0250264076001237	-0.10834706761469423	0.15839988281494163	0.7130442113887501	0.8647906833599944	not prognostic
MYEF2	0.09662640008565915	-0.007764204500919719	0.20101700467223801	0.06964866615056443	0.2565053509033334	not prognostic
FAM151A	-0.07049208740014075	-0.18699979144610096	0.04601561664581946	0.23567716283531648	0.5019071453055634	not prognostic
GNG4	0.03268452150609468	-0.06508964615841425	0.1304586891706036	0.5123465637992328	0.7385346620020177	not prognostic
SULT1B1	-0.10976491166117586	-0.254236976021221	0.03470715269886929	0.13645753408462466	0.37326743130450496	not prognostic
AGL	-0.13298732715329156	-0.3360856744280577	0.07011102012147455	0.1993624002992864	0.45919515561603064	not prognostic
CLC	0.15477207287995323	0.015002819235526543	0.2945413265243799	0.029980618263225713	0.1591087583347124	not prognostic
ALDH1L1	-0.17324995387157877	-0.2946388995069176	-0.051861008236239986	0.005152854306230206	0.06225844076070046	not prognostic
MZB1	0.014741521019371956	-0.09485018235058393	0.12433322438932784	0.7920566749120874	0.9039239528983963	not prognostic
PZP	0.1245248330972239	-0.04842117475738478	0.29747084095183257	0.1581809088526732	0.40648498190527643	not prognostic
FABP4	-0.05084006156302426	-0.1520822175391288	0.05040209441308027	0.32500669925650094	0.5977372593351383	not prognostic
ECHDC3	-0.10609244148861734	-0.2043227043874875	-0.007862178589747151	0.03427376234199946	0.17047388569328956	not prognostic
G6PC	-0.07463092514659611	-0.1713952704559708	0.022133420162778583	0.13062265419231975	0.36522942629101773	not prognostic
COL14A1	0.0194975438583343	-0.0723056632785843	0.1113007509952529	0.6772159275468236	0.8468036591238424	not prognostic
SULT1A1	-0.18592734340662653	-0.34072497475821273	-0.031129712055040337	0.01856703672102804	0.12258899687563721	not prognostic
FBLN2	-0.07072523185027228	-0.191869630645989	0.050419166945444446	0.25252192711839894	0.5215291380602135	not prognostic
ETNPPL	-0.2893829391212785	-0.4705336892225114	-0.10823218902004561	0.001742215268690878	0.0355308731220716	favorable
RBP1	0.1153667870563988	-0.005140915898939877	0.2358744900117375	0.06060709976136837	0.23861713463655718	not prognostic
FMO1	0.04665692969575089	-0.045269233921680974	0.13858309331318275	0.31984543044944713	0.5926275121717508	not prognostic
PHYHD1	-0.1658428880751876	-0.33662514902175955	0.004939372871384323	0.05700430464419437	0.23020276927355535	not prognostic
CDCA8	-0.0013164035062875922	-0.15427776423331732	0.15164495722074214	0.9865421758016754	0.9956613797714349	not prognostic
OLFML3	0.11097598759844293	-0.02771976421963654	0.2496717394165224	0.1168239332982656	0.3436020613729868	not prognostic
IFI30	0.153697321219607	0.0026056844307190685	0.3047889580084949	0.046177744422701256	0.20537970482684767	not prognostic
CLEC1B	0.1121151947576168	-0.07276072814191142	0.29699111765714503	0.23460089442283802	0.5004483697325872	not prognostic
CYP4A11	-0.042301194926482696	-0.2143058009472234	0.12970341109425804	0.6297952146468702	0.8171821096715114	not prognostic
DMGDH	-0.2784272034746053	-0.4361048581568252	-0.12074954879238539	0.000538363930306886	0.02059817208563056	favorable
TTC9	-0.06700084100947006	-0.17282699680910268	0.038825314790162574	0.21464423386396303	0.4769694280923457	not prognostic
AKR1C3	-0.10189473862986743	-0.2385541994863653	0.03476472222663042	0.14391396593595931	0.38369914741651096	not prognostic
CHST4	0.21595118519057313	0.016686180461578604	0.41521618991956766	0.03366272700110245	0.16893631997806627	not prognostic
MUSTN1	0.12302356725855178	0.017295085111631928	0.2287520494054716	0.022573592418464284	0.13757751730599777	not prognostic
APOH	0.09871249256030971	-0.06633371798264244	0.2637587031032619	0.2411027549587571	0.5085024652875741	not prognostic
CYP7A1	-0.12455016844660884	-0.22607706608199934	-0.023023270811218313	0.01619791492355595	0.11383040212762671	not prognostic
FGG	0.12232745322301558	0.032577279362329445	0.2120776270837017	0.007553861413989441	0.07539545288678648	not prognostic
CEP63	-0.16601270155298917	-0.30982203660862395	-0.022203366497354354	0.02366211102841053	0.14123125335823966	not prognostic
GSTA1	-0.17747429876119766	-0.2997284704536147	-0.0552201270687806	0.004437708972429122	0.058001180190011575	not prognostic
ACADS	-0.24228163644825151	-0.4176418168927874	-0.06692145600371563	0.006770408202041371	0.07106150601744009	not prognostic
EML5	-0.06804152532148433	-0.2232550284276936	0.08717197778472494	0.39023197024709455	0.6481905064234207	not prognostic
MCM5	0.25859310892383125	0.10724766491055066	0.40993855293711184	0.0008114773492117663	0.024379720494942764	unfavorable
ASS1	-0.08057853067198759	-0.2555399470914236	0.09438288574744838	0.36670532233874553	0.6303979936441606	not prognostic
THEMIS	-0.29588204924431666	-0.5483203075301136	-0.04344379095851969	0.021603525056513643	0.13403767140053127	not prognostic
IGHG3	0.1199242744299715	-0.0205266907794871	0.2603752396394301	0.09422530954194068	0.3032347937918745	not prognostic
COX17	-0.03903927241585006	-0.14957799675434302	0.0714994519226429	0.48880797299166134	0.7233550053213792	not prognostic
NQO2	-0.08698578238048377	-0.23442571197617243	0.060454147215204895	0.24754679295138746	0.5160154685200866	not prognostic
ASPG	-0.035280084463554254	-0.2576084180185212	0.18704824909141265	0.7557883695283325	0.8852136672406019	not prognostic
FBLN5	-0.09733727003429589	-0.21450877745446534	0.01983423738587356	0.1034844833958757	0.3205870518488841	not prognostic
INHBE	-0.06266201376320667	-0.16117820036659042	0.03585417284017707	0.21252553894789206	0.4744990399502438	not prognostic
FAP	0.03643428872031472	-0.07350972568335587	0.1463783031239853	0.5160078628141498	0.7408304034276912	not prognostic
KMO	-0.16888448737175396	-0.31602119630123415	-0.021747778442273796	0.024470560628888152	0.1433801893392903	not prognostic
CDA	0.14486588215021826	0.025481806983855132	0.2642499573165814	0.017392366632541408	0.11841358057881614	not prognostic
GDAP1	0.0221661224803395	-0.11467195928916904	0.15900420424984804	0.7508713872677645	0.8833839067290795	not prognostic
MPO	0.1195994411313849	0.03229200293128674	0.20690687933148305	0.0072554353362026145	0.0738997867633925	not prognostic
CKM	-0.0019233944087703769	-0.23934692134877578	0.23550013253123503	0.9873318119437211	0.9956726416233538	not prognostic
FCGR2B	0.08928935215517605	-0.05012348641601869	0.2287021907263708	0.20937253493575633	0.470510116787105	not prognostic
NRCAM	0.02361516848988883	-0.09709180328607081	0.14432214026584847	0.701387417559847	0.8596196508437113	not prognostic
MCM3	0.26590642120383684	0.11197231078812173	0.4198405316195519	0.0007100990912491986	0.023202617386693703	unfavorable
PRG2	0.10913809548917604	-0.04653182624627959	0.26480801722463165	0.16940924954761855	0.42096059150702997	not prognostic
GPX2	-0.09439449486983592	-0.1999453719712296	0.011156382231557765	0.07963596428255597	0.2740126011613081	not prognostic
CD274	0.01646868395873616	-0.10780174655059266	0.14073911446806497	0.7950641754987364	0.9057398604453731	not prognostic
SLCO1B1	-0.1878360452261017	-0.3454245482041362	-0.030247542248067194	0.019482928458236983	0.12630750071440675	not prognostic
FAM26F	0.05100188767221078	-0.07245572235599106	0.17445949770041264	0.4181208314438105	0.6697863309923842	not prognostic
ANXA3	0.14567559650311043	0.0495961749034487	0.24175501810277217	0.0029615886940974542	0.04734839924688305	unfavorable
FGB	0.11693289625515417	0.029715927631527583	0.20414986487878076	0.008595201733303144	0.0813454980108489	not prognostic
SLC39A1	0.29521607254077425	0.12460605038635947	0.46582609469518904	0.0006952754975899126	0.023140526133540847	unfavorable
TPPP2	-0.06777689055795087	-0.24892968818101058	0.11337590706510882	0.4633723850255733	0.7037443533730209	not prognostic
